Date,JALSH Index
2009/05/08,21840.51
2009/05/11,21861.99
2009/05/12,21930.52
2009/05/13,21289.67
2009/05/14,21396.35
2009/05/15,21705.14
2009/05/18,21945.12
2009/05/19,22398.38
2009/05/20,22674.2
2009/05/21,22015.59
2009/05/22,22425.54
2009/05/25,22407.28
2009/05/26,22440.84
2009/05/27,22521.68
2009/05/28,22315.32
2009/05/29,22770.62
2009/06/01,23548.65
2009/06/02,23661.87
2009/06/03,23063.18
2009/06/04,22862.54
2009/06/05,23166.38
2009/06/08,22949.09
2009/06/09,23049.43
2009/06/10,23286.73
2009/06/11,23057.32
2009/06/12,22915.06
2009/06/15,22618.89
2009/06/17,21948.66
2009/06/18,22156.41
2009/06/19,22394.57
2009/06/22,21941.34
2009/06/23,21842.45
2009/06/24,22391.38
2009/06/25,22156.17
2009/06/26,22308.28
2009/06/29,22304.23
2009/06/30,22049.42
2009/07/01,22710.16
2009/07/02,22185.47
2009/07/03,22234.35
2009/07/06,21665.9
2009/07/07,21880.64
2009/07/08,22014.05
2009/07/09,22157.88
2009/07/10,22313.41
2009/07/13,22469.77
2009/07/14,22956.47
2009/07/15,23569.19
2009/07/16,23499.99
2009/07/17,23543.11
2009/07/20,23655.48
2009/07/21,23857.98
2009/07/22,23607.81
2009/07/23,23913.55
2009/07/24,23943.98
2009/07/27,23931.64
2009/07/28,23768.39
2009/07/29,23589.29
2009/07/30,24067.41
2009/07/31,24258.51
2009/08/03,24805.91
2009/08/04,24835.58
2009/08/05,24908.79
2009/08/06,25045.68
2009/08/07,25071.01
2009/08/11,24681.68
2009/08/12,24588.45
2009/08/13,25009.89
2009/08/14,24815.77
2009/08/17,24074.12
2009/08/18,24255.88
2009/08/19,24259.54
2009/08/20,24601.69
2009/08/21,24878.71
2009/08/24,25274.69
2009/08/25,25186.1
2009/08/26,25113.88
2009/08/27,24994.65
2009/08/28,25241.25
2009/08/31,24929.42
2009/09/01,24812.2
2009/09/02,24536.21
2009/09/03,24623.08
2009/09/04,24719.17
2009/09/07,25020.93
2009/09/08,25226.16
2009/09/09,25085.92
2009/09/10,25315.86
2009/09/11,25567.39
2009/09/14,25164.26
2009/09/15,25217.56
2009/09/16,25578.75
2009/09/17,25920.77
2009/09/18,25792.05
2009/09/21,25340.64
2009/09/22,25456.11
2009/09/23,25362.93
2009/09/25,24944.83
2009/09/28,24993.96
2009/09/29,24855.11
2009/09/30,24910.85
2009/10/01,24966.87
2009/10/02,24519.76
2009/10/05,24661.53
2009/10/06,25019.72
2009/10/07,25298.97
2009/10/08,25528.4
2009/10/09,25380.05
2009/10/12,25630.16
2009/10/13,25670.29
2009/10/14,26056.41
2009/10/15,26182.65
2009/10/16,25997.65
2009/10/19,26425.06
2009/10/20,26444.03
2009/10/21,26564.65
2009/10/22,26731.89
2009/10/23,26802.07
2009/10/26,26910.08
2009/10/27,26518.72
2009/10/28,26056.48
2009/10/29,26549.41
2009/10/30,26360.55
2009/11/02,26112.73
2009/11/03,25755.6
2009/11/04,25924.5
2009/11/05,25897.8
2009/11/06,25933.45
2009/11/09,26345.01
2009/11/10,26375.93
2009/11/11,26662.54
2009/11/12,26687.98
2009/11/13,26695.24
2009/11/16,27104.29
2009/11/17,27246.4
2009/11/18,27210.64
2009/11/19,27059.21
2009/11/20,26929.25
2009/11/23,27423.47
2009/11/24,27377.54
2009/11/25,27489.24
2009/11/26,27025.61
2009/11/27,26808.74
2009/11/30,26894.74
2009/12/01,27277.5
2009/12/02,27429.76
2009/12/03,27314.09
2009/12/04,27390.31
2009/12/07,27144.49
2009/12/08,26990.92
2009/12/09,26730.06
2009/12/10,26901.28
2009/12/11,27108.89
2009/12/14,27240.75
2009/12/15,27098.45
2009/12/17,27130.01
2009/12/18,27346
2009/12/21,27495.42
2009/12/22,27621.93
2009/12/23,27607.92
2009/12/24,27580.22
2009/12/28,27888.91
2009/12/29,27655.21
2009/12/30,27475.25
2009/12/31,27666.45
2010/01/04,27895.19
2010/01/05,27998.87
2010/01/06,28080.36
2010/01/07,28017.81
2010/01/08,28266.54
2010/01/11,28346.78
2010/01/12,28057.68
2010/01/13,28067
2010/01/14,28141.8
2010/01/15,27929.22
2010/01/18,28099.7
2010/01/19,28086.66
2010/01/20,27901.74
2010/01/21,27489.85
2010/01/22,27063.24
2010/01/25,27080.04
2010/01/26,26652.05
2010/01/27,26802.13
2010/01/28,26795.3
2010/01/29,26675.95
2010/02/01,26487.48
2010/02/02,26812.25
2010/02/03,26926.46
2010/02/04,26318.36
2010/02/05,25793.06
2010/02/08,26041.96
2010/02/09,26455.1
2010/02/10,26359.17
2010/02/11,26350.6
2010/02/12,26262.41
2010/02/15,26701.36
2010/02/16,26939.8
2010/02/17,27192.58
2010/02/18,27280.58
2010/02/19,27069.13
2010/02/22,27284.16
2010/02/23,27055.5
2010/02/24,26933.08
2010/02/25,26731.85
2010/02/26,26764.61
2010/03/01,27026.02
2010/03/02,27371.92
2010/03/03,27683.65
2010/03/04,27774.1
2010/03/05,27904.65
2010/03/08,28116.69
2010/03/09,27898.14
2010/03/10,28087.67
2010/03/11,27911.43
2010/03/12,28262.4
2010/03/15,28032.87
2010/03/16,28252.59
2010/03/17,28530.94
2010/03/18,28806.14
2010/03/19,28544.15
2010/03/23,28451.01
2010/03/24,28401.68
2010/03/25,28555.53
2010/03/26,28583.45
2010/03/29,28705.82
2010/03/30,28735.26
2010/03/31,28747.56
2010/04/01,29020.02
2010/04/06,29367.74
2010/04/07,29265.17
2010/04/08,29030.38
2010/04/09,29357.5
2010/04/12,29210.09
2010/04/13,28941.83
2010/04/14,29499.7
2010/04/15,29565.1
2010/04/16,29054.4
2010/04/19,28731.02
2010/04/20,29012.46
2010/04/21,28938.78
2010/04/22,28822.34
2010/04/23,28931.4
2010/04/26,29309.47
2010/04/28,28524.78
2010/04/29,28716.27
2010/04/30,28635.76
2010/05/03,28630.82
2010/05/04,27935.85
2010/05/05,27616.68
2010/05/06,27512.83
2010/05/07,26515.07
2010/05/10,27661.61
2010/05/11,27513.98
2010/05/12,28178.23
2010/05/13,28041.85
2010/05/14,27342.35
2010/05/17,27306.74
2010/05/18,27573.83
2010/05/19,27175.04
2010/05/20,26337.51
2010/05/21,26258.21
2010/05/24,26777.79
2010/05/25,26179.84
2010/05/26,27047.51
2010/05/27,27449.74
2010/05/28,27202.72
2010/05/31,27145.36
2010/06/01,27309.06
2010/06/02,27248.11
2010/06/03,27135.78
2010/06/04,26558.14
2010/06/07,26193.37
2010/06/08,26019.71
2010/06/09,26650.86
2010/06/10,27133.87
2010/06/11,26849.17
2010/06/14,27446.09
2010/06/15,27682.72
2010/06/17,27799.03
2010/06/18,27761.7
2010/06/21,28029.33
2010/06/22,27917.51
2010/06/23,27617.91
2010/06/24,27413.65
2010/06/25,27258.07
2010/06/28,27289.72
2010/06/29,26698.7
2010/06/30,26258.82
2010/07/01,26009.53
2010/07/02,26314.56
2010/07/05,26182.67
2010/07/06,26723.87
2010/07/07,26854.92
2010/07/08,27061.19
2010/07/09,27272.31
2010/07/12,27192.31
2010/07/13,27495.94
2010/07/14,27443.67
2010/07/15,27474.68
2010/07/16,27529.83
2010/07/19,27329.75
2010/07/20,27349.61
2010/07/21,27833.52
2010/07/22,28274.03
2010/07/23,28424.17
2010/07/26,28499
2010/07/27,28461.48
2010/07/28,28367.26
2010/07/29,28550.07
2010/07/30,28355.21
2010/08/02,28883.19
2010/08/03,28627.17
2010/08/04,28540.46
2010/08/05,28527.88
2010/08/06,28282.12
2010/08/10,27917.7
2010/08/11,27461.76
2010/08/12,27467.15
2010/08/13,27526.23
2010/08/16,27583.09
2010/08/17,27680.73
2010/08/18,27287.09
2010/08/19,27148.75
2010/08/20,26989.63
2010/08/23,27361.7
2010/08/24,27069.73
2010/08/25,26470.47
2010/08/26,26873.08
2010/08/27,26738.91
2010/08/30,27142
2010/08/31,27253.87
2010/09/01,27979.26
2010/09/02,27840.98
2010/09/03,27942.89
2010/09/06,27980.6
2010/09/07,27665.29
2010/09/08,27911.14
2010/09/09,27984.93
2010/09/10,28087.1
2010/09/13,28491.34
2010/09/14,28502.19
2010/09/15,28502.08
2010/09/16,28464.93
2010/09/17,28413.56
2010/09/20,28710.93
2010/09/21,28724.74
2010/09/22,28722.72
2010/09/23,28714.77
2010/09/27,28959.42
2010/09/28,28972.47
2010/09/29,29069.83
2010/09/30,29456.04
2010/10/01,29266.73
2010/10/04,29294.97
2010/10/05,29569.04
2010/10/06,29697.98
2010/10/07,29524.11
2010/10/08,29647.99
2010/10/11,29747.11
2010/10/12,29779.15
2010/10/13,30267.46
2010/10/14,30251.34
2010/10/15,30065.99
2010/10/18,30177.05
2010/10/19,30003.08
2010/10/20,30080.5
2010/10/21,30439.46
2010/10/22,30118.16
2010/10/25,30262.64
2010/10/26,30133.78
2010/10/27,29955.84
2010/10/28,30186.58
2010/10/29,30430.9
2010/11/01,30637.96
2010/11/02,30609.63
2010/11/03,30817.97
2010/11/04,31327.9
2010/11/05,31456.46
2010/11/08,31388.98
2010/11/09,31662.14
2010/11/10,31517.83
2010/11/11,31560.07
2010/11/12,31692.8
2010/11/15,31816.61
2010/11/16,31419.68
2010/11/17,31345.17
2010/11/18,31574
2010/11/19,31398.82
2010/11/22,31403.81
2010/11/23,30895.07
2010/11/24,31112.49
2010/11/25,31298.22
2010/11/26,31181.38
2010/11/29,30716.24
2010/11/30,30266.4
2010/12/01,30787.32
2010/12/02,31145.18
2010/12/03,31376.93
2010/12/06,31655.93
2010/12/07,31764.37
2010/12/08,31769.88
2010/12/09,31617.66
2010/12/10,31488.81
2010/12/13,31565.18
2010/12/14,31666.64
2010/12/15,31703.61
2010/12/17,31631.07
2010/12/20,31732.52
2010/12/21,32063.81
2010/12/22,32058.97
2010/12/23,32127.31
2010/12/24,32037.06
2010/12/28,32012.31
2010/12/29,32123.4
2010/12/30,32210.04
2010/12/31,32118.89
2011/01/03,32308.11
2011/01/04,32427.4
2011/01/05,32010.53
2011/01/06,32115.88
2011/01/07,31929.72
2011/01/10,31698.49
2011/01/11,32162.15
2011/01/12,32483.94
2011/01/13,32632.15
2011/01/14,32661.06
2011/01/17,32316.2
2011/01/18,32559.72
2011/01/19,32363.75
2011/01/20,31837.14
2011/01/21,32140.01
2011/01/24,31869.06
2011/01/25,31656.63
2011/01/26,31965.24
2011/01/27,32138.54
2011/01/28,31543.05
2011/01/31,31398.75
2011/02/01,31838.16
2011/02/02,32487.61
2011/02/03,32794.84
2011/02/04,32902.52
2011/02/07,32800.23
2011/02/08,32788.86
2011/02/09,32677.56
2011/02/10,32409.48
2011/02/11,32954.33
2011/02/14,33094.06
2011/02/15,33060.28
2011/02/16,32778.12
2011/02/17,32722.91
2011/02/18,32514.03
2011/02/21,32806.67
2011/02/22,32444.2
2011/02/23,31932.07
2011/02/24,31706.47
2011/02/25,31965.59
2011/02/28,32272.09
2011/03/01,32050.73
2011/03/02,31973.09
2011/03/03,32350.12
2011/03/04,32337.06
2011/03/07,32298.21
2011/03/08,31827.42
2011/03/09,31820.37
2011/03/10,30898.94
2011/03/11,31173.86
2011/03/14,30878.58
2011/03/15,30193.95
2011/03/16,30612.41
2011/03/17,30718.55
2011/03/18,30677.08
2011/03/22,30868.31
2011/03/23,31215.55
2011/03/24,31647.69
2011/03/25,31595.89
2011/03/28,31377.12
2011/03/29,31718.01
2011/03/30,32274.61
2011/03/31,32204.06
2011/04/01,32385.32
2011/04/04,32437.77
2011/04/05,32630.86
2011/04/06,32887.47
2011/04/07,32633.25
2011/04/08,32806.27
2011/04/11,32814.43
2011/04/12,32239.87
2011/04/13,32353.79
2011/04/14,32418.33
2011/04/15,32227.66
2011/04/18,31388.63
2011/04/19,31837.06
2011/04/20,32526.3
2011/04/21,32658.86
2011/04/26,32668.15
2011/04/28,32659.95
2011/04/29,32836.23
2011/05/03,32325.83
2011/05/04,31856.64
2011/05/05,31582.14
2011/05/06,31878.83
2011/05/09,31609.78
2011/05/10,32085.56
2011/05/11,32051.35
2011/05/12,31681.83
2011/05/13,31959.93
2011/05/16,32156.01
2011/05/17,31843.91
2011/05/19,31918.93
2011/05/20,31794.13
2011/05/23,31344.53
2011/05/24,31731.05
2011/05/25,31793.59
2011/05/26,31980.11
2011/05/27,32384.41
2011/05/30,32389.91
2011/05/31,32565.73
2011/06/01,32322.1
2011/06/02,31877.77
2011/06/03,31575.65
2011/06/06,31578.03
2011/06/07,31818.3
2011/06/08,31521.33
2011/06/09,31634.17
2011/06/10,31164.35
2011/06/13,31176.58
2011/06/14,31229.36
2011/06/15,31000.52
2011/06/17,30669.26
2011/06/20,30627.65
2011/06/21,30971.88
2011/06/22,30792.87
2011/06/23,30326.54
2011/06/24,30680.23
2011/06/27,30897.05
2011/06/28,31291.65
2011/06/29,31726.3
2011/06/30,31864.54
2011/07/01,31925.47
2011/07/04,32077.79
2011/07/05,32254.24
2011/07/06,32130.71
2011/07/07,32296.07
2011/07/08,32002.33
2011/07/11,31845.02
2011/07/12,31926.55
2011/07/13,32310.38
2011/07/14,32203.94
2011/07/15,32288.43
2011/07/18,31871.59
2011/07/19,32058.68
2011/07/20,32056.06
2011/07/21,32125.79
2011/07/22,32016.3
2011/07/25,32065.84
2011/07/26,31868.73
2011/07/27,31593.99
2011/07/28,31446.39
2011/07/29,31208.04
2011/08/01,31257.31
2011/08/02,30871.78
2011/08/03,30520.43
2011/08/04,29601.61
2011/08/05,29256.75
2011/08/08,28391.18
2011/08/10,28658.57
2011/08/11,29490.2
2011/08/12,29826.4
2011/08/15,30159.42
2011/08/16,29987.27
2011/08/17,30178.72
2011/08/18,29288.86
2011/08/19,29378.69
2011/08/22,29433.12
2011/08/23,29259.86
2011/08/24,29604.59
2011/08/25,29349.45
2011/08/26,29425.05
2011/08/29,30292.76
2011/08/30,30365.13
2011/08/31,31005.5
2011/09/01,31088.12
2011/09/02,30518.92
2011/09/05,29888.14
2011/09/06,29525.83
2011/09/07,30514.6
2011/09/08,30918
2011/09/09,30440.87
2011/09/12,29855.75
2011/09/13,30032.71
2011/09/14,30459.82
2011/09/15,30998.05
2011/09/16,31051.35
2011/09/19,30959.59
2011/09/20,31343.9
2011/09/21,31311.17
2011/09/22,30323.04
2011/09/23,30061.21
2011/09/26,29718.56
2011/09/27,30752.4
2011/09/28,30339.03
2011/09/29,29688.89
2011/09/30,29674.2
2011/10/03,29877.9
2011/10/04,29178.27
2011/10/05,29468.56
2011/10/06,29888.87
2011/10/07,30244.9
2011/10/10,30884.7
2011/10/11,30803.88
2011/10/12,31129.95
2011/10/13,30834.39
2011/10/14,31123.59
2011/10/17,31095.23
2011/10/18,31054.2
2011/10/19,31197.35
2011/10/20,30836.89
2011/10/21,31449.99
2011/10/24,31654.31
2011/10/25,31663.61
2011/10/26,31736.62
2011/10/27,32452.55
2011/10/28,32894.11
2011/10/31,32348.54
2011/11/01,31724.22
2011/11/02,32196.56
2011/11/03,32211.88
2011/11/04,31917.02
2011/11/07,32514.38
2011/11/08,32670.42
2011/11/09,32017.01
2011/11/10,32216.61
2011/11/11,32261.65
2011/11/14,32343.89
2011/11/15,32674.18
2011/11/16,32672.67
2011/11/17,32438.05
2011/11/18,31812.66
2011/11/21,31116.01
2011/11/22,31369.74
2011/11/23,30956.19
2011/11/24,31201.82
2011/11/25,31123.96
2011/11/28,31829.34
2011/11/29,31636.36
2011/11/30,32812.64
2011/12/01,32748.85
2011/12/02,32610.9
2011/12/05,32832.22
2011/12/06,32719.23
2011/12/07,32760.27
2011/12/08,32760.17
2011/12/09,32632.92
2011/12/12,32270.06
2011/12/13,32208.2
2011/12/14,31727.03
2011/12/15,32006.7
2011/12/19,31721.37
2011/12/20,31783.9
2011/12/21,31646.77
2011/12/22,31904.14
2011/12/23,32127.25
2011/12/28,32092.87
2011/12/29,31995.87
2011/12/30,31985.67
2012/01/03,32768.35
2012/01/04,32899.68
2012/01/05,32599.06
2012/01/06,32749.57
2012/01/09,32774.83
2012/01/10,33020.16
2012/01/11,32827.05
2012/01/12,33008.52
2012/01/13,32927.36
2012/01/16,33205.01
2012/01/17,33424.73
2012/01/18,33550.09
2012/01/19,33586.15
2012/01/20,33703.38
2012/01/23,33940.48
2012/01/24,33733.46
2012/01/25,33637.27
2012/01/26,34065.49
2012/01/27,33895.02
2012/01/30,33629.77
2012/01/31,33792.48
2012/02/01,34139.52
2012/02/02,34371.5
2012/02/03,34386.97
2012/02/06,34176.3
2012/02/07,33974.45
2012/02/08,34226.73
2012/02/09,34268.14
2012/02/10,33892.58
2012/02/13,34207.43
2012/02/14,34112.44
2012/02/15,34089.87
2012/02/16,33801.64
2012/02/17,34082.78
2012/02/20,34106
2012/02/21,34142.37
2012/02/22,34006.52
2012/02/23,34108.2
2012/02/24,34260.76
2012/02/27,33871.32
2012/02/28,34214.53
2012/02/29,34296
2012/03/01,34298.48
2012/03/02,34186.81
2012/03/05,34031.77
2012/03/06,33387.04
2012/03/07,33592.32
2012/03/08,33758.62
2012/03/09,33926.2
2012/03/12,33901.72
2012/03/13,34175.39
2012/03/14,34426.74
2012/03/15,34215.3
2012/03/16,34221.62
2012/03/19,34214.07
2012/03/20,33878.56
2012/03/22,33550.89
2012/03/23,33572.07
2012/03/26,33664.46
2012/03/27,33858.22
2012/03/28,33621.93
2012/03/29,33483.26
2012/03/30,33554.21
2012/04/02,33974.63
2012/04/03,34192.19
2012/04/04,33404.32
2012/04/05,33732.2
2012/04/10,33617.74
2012/04/11,33632.76
2012/04/12,33816.96
2012/04/13,33705.03
2012/04/16,33661.21
2012/04/17,33777.97
2012/04/18,34050.24
2012/04/19,34106.92
2012/04/20,34216.55
2012/04/23,33703.21
2012/04/24,33820.87
2012/04/25,34028.81
2012/04/26,34251.43
2012/04/30,34399.04
2012/05/02,34482.43
2012/05/03,34375.51
2012/05/04,34127.28
2012/05/07,33956.08
2012/05/08,33547.77
2012/05/09,33434.04
2012/05/10,33869.71
2012/05/11,34038.46
2012/05/14,33533.56
2012/05/15,33486.08
2012/05/16,33794.72
2012/05/17,33538.92
2012/05/18,33148.39
2012/05/21,33086
2012/05/22,33488.14
2012/05/23,32887.45
2012/05/24,33046.13
2012/05/25,32992.25
2012/05/28,33104.06
2012/05/29,33440.2
2012/05/30,32968.81
2012/05/31,33142.61
2012/06/01,33107.46
2012/06/04,33076.3
2012/06/05,33117.85
2012/06/06,33603.35
2012/06/07,33904.86
2012/06/08,33665.71
2012/06/11,33616.57
2012/06/12,33855.46
2012/06/13,34037.83
2012/06/14,33826.01
2012/06/15,33959.87
2012/06/18,34438.76
2012/06/19,34714.06
2012/06/20,34788.37
2012/06/21,34534.05
2012/06/22,34118.87
2012/06/25,33821.98
2012/06/26,33851.37
2012/06/27,33748.13
2012/06/28,33252.55
2012/06/29,33708.31
2012/07/02,33652.69
2012/07/03,33985.71
2012/07/04,34041.12
2012/07/05,34222.58
2012/07/06,34226.21
2012/07/09,33931.1
2012/07/10,33998.6
2012/07/11,33724.69
2012/07/12,33390.52
2012/07/13,33792.75
2012/07/16,33728.14
2012/07/17,33706.57
2012/07/18,34035.06
2012/07/19,34291.84
2012/07/20,34225.42
2012/07/23,33814.83
2012/07/24,33998.45
2012/07/25,34069.59
2012/07/26,34288.98
2012/07/27,34671
2012/07/30,34958.59
2012/07/31,34596.9
2012/08/01,35070.66
2012/08/02,35033.09
2012/08/03,35244.22
2012/08/06,35469.18
2012/08/07,35487.26
2012/08/08,35494.64
2012/08/10,35574.51
2012/08/13,35417.94
2012/08/14,35564.34
2012/08/15,35543.93
2012/08/16,35743.23
2012/08/17,35547.33
2012/08/20,35471.07
2012/08/21,35832.84
2012/08/22,35616.71
2012/08/23,35843.92
2012/08/24,35794.12
2012/08/27,35897.69
2012/08/28,35767.7
2012/08/29,35737.18
2012/08/30,35307.35
2012/08/31,35389.45
2012/09/03,35485.1
2012/09/04,35161.01
2012/09/05,35045.55
2012/09/06,35674.73
2012/09/07,35744.25
2012/09/10,35524.9
2012/09/11,35446.66
2012/09/12,35736.41
2012/09/13,35885.23
2012/09/14,36550.08
2012/09/17,36362.58
2012/09/18,36445.75
2012/09/19,36463.14
2012/09/20,36359.98
2012/09/21,36206.33
2012/09/25,36041.48
2012/09/26,35415.07
2012/09/27,35616.6
2012/09/28,35757.98
2012/10/01,36269.27
2012/10/02,36247.91
2012/10/03,36120.45
2012/10/04,36268.96
2012/10/05,36588.67
2012/10/08,36337.39
2012/10/09,36070.74
2012/10/10,36147.62
2012/10/11,36498.44
2012/10/12,36440.05
2012/10/15,36620.28
2012/10/16,36974.24
2012/10/17,37274.68
2012/10/18,37051.95
2012/10/19,36783.12
2012/10/22,36968.5
2012/10/23,36678.03
2012/10/24,36951.53
2012/10/25,36995.65
2012/10/26,36871.71
2012/10/29,36993.06
2012/10/30,37147.02
2012/10/31,37156.28
2012/11/01,37377.32
2012/11/02,37664.81
2012/11/05,37579.38
2012/11/06,37597.68
2012/11/07,37471.69
2012/11/08,37592.86
2012/11/09,37344.4
2012/11/12,37463.2
2012/11/13,37394.8
2012/11/14,37241.79
2012/11/15,37026.72
2012/11/16,36818.76
2012/11/19,37229.64
2012/11/20,37306.6
2012/11/21,37498.02
2012/11/22,37844.55
2012/11/23,37865.59
2012/11/26,37766.24
2012/11/27,37805.8
2012/11/28,37438.41
2012/11/29,37909.31
2012/11/30,38104.61
2012/12/03,38049.74
2012/12/04,37991.31
2012/12/05,38189.82
2012/12/06,38287.54
2012/12/07,38195.89
2012/12/10,38357.07
2012/12/11,38535.97
2012/12/12,38763.64
2012/12/13,38676.7
2012/12/14,38674.48
2012/12/18,38879.7
2012/12/19,39164.84
2012/12/20,39220.96
2012/12/21,39124.58
2012/12/24,39187.38
2012/12/27,39427.13
2012/12/28,39385.04
2012/12/31,39250.24
2013/01/02,40061.75
2013/01/03,40245.01
2013/01/04,40274.79
2013/01/07,40162.56
2013/01/08,40155.62
2013/01/09,40330.44
2013/01/10,40299.59
2013/01/11,40281.14
2013/01/14,40144.07
2013/01/15,39913.08
2013/01/16,39879.76
2013/01/17,39964.56
2013/01/18,40166.53
2013/01/21,39989.57
2013/01/22,39912.45
2013/01/23,40185.19
2013/01/24,40604.59
2013/01/25,40538.96
2013/01/28,40618.32
2013/01/29,40652.96
2013/01/30,40461.18
2013/01/31,40482.92
2013/02/01,40601.09
2013/02/04,40571.82
2013/02/05,40663.34
2013/02/06,40559.67
2013/02/07,40694.77
2013/02/08,40892.65
2013/02/11,40832.67
2013/02/12,40700.45
2013/02/13,40808.73
2013/02/14,40732.86
2013/02/15,40681.34
2013/02/18,40512.76
2013/02/19,40732.52
2013/02/20,40428.28
2013/02/21,39670.09
2013/02/22,39657.82
2013/02/25,39787.96
2013/02/26,39568.28
2013/02/27,39275.37
2013/02/28,39709.56
2013/03/01,40134.97
2013/03/04,39844.24
2013/03/05,40546.24
2013/03/06,40437.25
2013/03/07,40719.68
2013/03/08,40732.81
2013/03/11,40984.22
2013/03/12,40952.46
2013/03/13,40876.1
2013/03/14,40908.58
2013/03/15,40757.94
2013/03/18,40470.65
2013/03/19,40346.17
2013/03/20,40318.79
2013/03/22,40063.38
2013/03/25,40008.7
2013/03/26,40253.25
2013/03/27,39882.44
2013/03/28,39860.84
2013/04/02,40041.32
2013/04/03,39414.34
2013/04/04,39064.88
2013/04/05,38500.21
2013/04/08,38582.95
2013/04/09,38540.81
2013/04/10,39070.57
2013/04/11,39109.98
2013/04/12,38630.54
2013/04/15,38003.7
2013/04/16,38429.66
2013/04/17,37801.67
2013/04/18,37852.62
2013/04/19,38422.21
2013/04/22,38169.13
2013/04/23,38742.43
2013/04/24,38783.07
2013/04/25,39128.87
2013/04/26,39082.42
2013/04/29,39025.64
2013/04/30,38735
2013/05/02,39082.85
2013/05/03,39592.28
2013/05/06,39828.96
2013/05/07,39821.48
2013/05/08,40456.62
2013/05/09,40337.81
2013/05/10,40232.05
2013/05/13,40407.27
2013/05/14,40711.32
2013/05/15,41014.98
2013/05/16,41427.76
2013/05/17,41413.44
2013/05/20,41079.55
2013/05/21,41815.36
2013/05/22,41836.02
2013/05/23,40855.89
2013/05/24,40998.58
2013/05/27,41432.46
2013/05/28,41971.17
2013/05/29,41233.07
2013/05/30,41941.88
2013/05/31,42016.45
2013/06/03,40957.61
2013/06/04,40897.68
2013/06/05,40793.81
2013/06/06,40341.24
2013/06/07,40813.33
2013/06/10,40933.88
2013/06/11,39621
2013/06/12,39766.53
2013/06/13,39811.78
2013/06/14,40323.62
2013/06/18,41003.25
2013/06/19,40784.31
2013/06/20,39536.08
2013/06/21,39016.62
2013/06/24,38075.22
2013/06/25,38484.19
2013/06/26,38946.07
2013/06/27,39083.31
2013/06/28,39578.1
2013/07/01,39932.83
2013/07/02,39844.7
2013/07/03,39343.31
2013/07/04,40030.19
2013/07/05,39169.83
2013/07/08,39795.17
2013/07/09,39769.08
2013/07/10,39638.54
2013/07/11,40543
2013/07/12,40734.89
2013/07/15,40740.14
2013/07/16,40385.34
2013/07/17,40946.04
2013/07/18,41147.6
2013/07/19,40549.4
2013/07/22,40894.05
2013/07/23,41176.57
2013/07/24,40886.61
2013/07/25,40739.95
2013/07/26,40497.81
2013/07/29,40819.98
2013/07/30,40991.3
2013/07/31,41292.84
2013/08/01,41909.39
2013/08/02,41700.19
2013/08/05,41803.93
2013/08/06,41573.71
2013/08/07,41600.03
2013/08/08,41747.16
2013/08/12,42497.3
2013/08/13,42685.35
2013/08/14,43019.21
2013/08/15,42509.7
2013/08/16,43042.11
2013/08/19,42920.22
2013/08/20,42765.22
2013/08/21,42762.37
2013/08/22,43014.44
2013/08/23,42994.92
2013/08/26,43290.55
2013/08/27,43082.83
2013/08/28,42311
2013/08/29,42429.36
2013/08/30,42228.34
2013/09/02,42725.7
2013/09/03,42892.25
2013/09/04,42522.8
2013/09/05,42797.21
2013/09/06,42837.71
2013/09/09,42769.62
2013/09/10,43545.83
2013/09/11,43419.32
2013/09/12,43752.3
2013/09/13,43602.64
2013/09/16,43594.92
2013/09/17,43762.87
2013/09/18,43371.44
2013/09/19,44302.94
2013/09/20,44094.31
2013/09/23,44017.73
2013/09/25,44453.88
2013/09/26,44350.31
2013/09/27,44358.74
2013/09/30,44031.83
2013/10/01,43946.53
2013/10/02,43967.84
2013/10/03,44006.86
2013/10/04,43925.68
2013/10/07,43725.7
2013/10/08,43253.61
2013/10/09,42779.87
2013/10/10,43321.36
2013/10/11,43620.57
2013/10/14,43723.16
2013/10/15,44297.17
2013/10/16,44418.01
2013/10/17,44514.12
2013/10/18,44689.29
2013/10/21,44926.71
2013/10/22,45357.81
2013/10/23,45035.78
2013/10/24,45063.49
2013/10/25,45124.04
2013/10/28,45401.67
2013/10/29,45443.88
2013/10/30,45611.91
2013/10/31,45517.56
2013/11/01,45561.08
2013/11/04,45671.44
2013/11/05,45750.23
2013/11/06,46192.91
2013/11/07,46068.47
2013/11/08,45481.19
2013/11/11,45488.18
2013/11/12,45448.28
2013/11/13,44625
2013/11/14,44903.85
2013/11/15,45174.18
2013/11/18,45428.85
2013/11/19,45138.13
2013/11/20,45201.08
2013/11/21,44741.55
2013/11/22,44435.61
2013/11/25,44552.51
2013/11/26,43988.14
2013/11/27,44564.01
2013/11/28,45058.22
2013/11/29,44975.67
2013/12/02,44659.37
2013/12/03,43962.83
2013/12/04,43986.37
2013/12/05,44297.66
2013/12/06,44616.21
2013/12/09,44732.42
2013/12/10,44640.98
2013/12/11,44436.86
2013/12/12,43252.17
2013/12/13,43185.73
2013/12/17,43848.95
2013/12/18,43925.38
2013/12/19,44327.84
2013/12/20,44574.25
2013/12/23,44753.19
2013/12/24,44912.8
2013/12/27,45735.26
2013/12/30,46131.29
2013/12/31,46256.23
2014/01/02,46589.7
2014/01/03,46206.09
2014/01/06,45897.44
